date,phase_angle,sym_offset_from_full,hexagram,tiangan,visibility,is_pivot,cycle_half
0723-07-13,16.01,-163.99,震,庚,evening,False,upper
0723-07-14,28.21,-151.79,震,庚,evening,False,upper
0723-07-15,40.4,-139.6,震,庚,evening,False,upper
0723-07-16,52.59,-127.41,,,evening,False,upper
0723-07-17,64.78,-115.22,,,evening,False,upper
0723-07-18,76.97,-103.03,兑,丁,evening,False,upper
0723-07-19,89.16,-90.84,兑,丁,evening,False,upper
0723-07-20,101.35,-78.65,兑,丁,evening,False,upper
0723-07-21,113.54,-66.46,,,evening,False,upper
0723-07-22,125.73,-54.27,,,evening,False,upper
0723-07-23,137.92,-42.08,,,evening,False,upper
0723-07-24,150.11,-29.89,,,evening,False,upper
0723-07-25,162.3,-17.7,,,evening,False,upper
0723-07-26,174.49,-5.51,乾,甲,both,True,upper
0723-07-27,186.68,6.68,乾,甲,both,True,lower
0723-07-28,198.88,18.88,,,morning,False,lower
0723-07-29,211.07,31.07,,,morning,False,lower
0723-07-30,223.26,43.26,巽,辛,morning,False,lower
0723-07-31,235.45,55.45,巽,辛,morning,False,lower
0723-08-01,247.64,67.64,,,morning,False,lower
0723-08-02,259.83,79.83,艮,丙,morning,False,lower
0723-08-03,272.02,92.02,艮,丙,morning,False,lower
0723-08-04,284.21,104.21,艮,丙,morning,False,lower
0723-08-05,296.4,116.4,,,morning,False,lower
0723-08-06,308.59,128.59,,,morning,False,lower
0723-08-07,320.78,140.78,坤,乙,morning,False,lower
0723-08-08,332.97,152.97,坤,乙,morning,False,lower
0723-08-09,345.16,165.16,,,morning,True,lower
0723-08-10,357.36,177.36,,,none,True,lower
0723-08-11,9.55,-170.45,,,none,True,upper
0723-08-12,21.74,-158.26,震,庚,evening,False,upper
0723-08-13,33.93,-146.07,震,庚,evening,False,upper
0723-08-14,46.12,-133.88,,,evening,False,upper
0723-08-15,58.31,-121.69,,,evening,False,upper
0723-08-16,70.5,-109.5,,,evening,False,upper
0723-08-17,82.69,-97.31,兑,丁,evening,False,upper
0723-08-18,94.88,-85.12,兑,丁,evening,False,upper
0723-08-19,107.07,-72.93,,,evening,False,upper
0723-08-20,119.26,-60.74,,,evening,False,upper
0723-08-21,131.45,-48.55,,,evening,False,upper
0723-08-22,143.64,-36.36,,,evening,False,upper
0723-08-23,155.84,-24.16,,,evening,False,upper
0723-08-24,168.03,-11.97,乾,甲,evening,True,upper
0723-08-25,180.22,0.22,乾,甲,both,True,lower
0723-08-26,192.41,12.41,乾,甲,morning,True,lower
0723-08-27,204.6,24.6,,,morning,False,lower
0723-08-28,216.79,36.79,巽,辛,morning,False,lower
0723-08-29,228.98,48.98,巽,辛,morning,False,lower
0723-08-30,241.17,61.17,巽,辛,morning,False,lower
0723-08-31,253.36,73.36,,,morning,False,lower
0723-09-01,265.55,85.55,艮,丙,morning,False,lower
0723-09-02,277.74,97.74,艮,丙,morning,False,lower
0723-09-03,289.93,109.93,,,morning,False,lower
0723-09-04,302.12,122.12,,,morning,False,lower
0723-09-05,314.31,134.31,,,morning,False,lower
0723-09-06,326.51,146.51,坤,乙,morning,False,lower
0723-09-07,338.7,158.7,坤,乙,morning,False,lower
0723-09-08,350.89,170.89,,,none,True,lower
0723-09-09,3.08,-176.92,,,none,True,upper
0723-09-10,15.27,-164.73,震,庚,evening,False,upper
0723-09-11,27.46,-152.54,震,庚,evening,False,upper
0723-09-12,39.65,-140.35,震,庚,evening,False,upper
0723-09-13,51.84,-128.16,,,evening,False,upper
0723-09-14,64.03,-115.97,,,evening,False,upper
0723-09-15,76.22,-103.78,兑,丁,evening,False,upper
0723-09-16,88.41,-91.59,兑,丁,evening,False,upper
0723-09-17,100.6,-79.4,兑,丁,evening,False,upper
0723-09-18,112.79,-67.21,,,evening,False,upper
0723-09-19,124.99,-55.01,,,evening,False,upper
0723-09-20,137.18,-42.82,,,evening,False,upper
0723-09-21,149.37,-30.63,,,evening,False,upper
0723-09-22,161.56,-18.44,,,evening,False,upper
0723-09-23,173.75,-6.25,乾,甲,both,True,upper
0723-09-24,185.94,5.94,乾,甲,both,True,lower
0723-09-25,198.13,18.13,,,morning,False,lower
0723-09-26,210.32,30.32,,,morning,False,lower
0723-09-27,222.51,42.51,巽,辛,morning,False,lower
0723-09-28,234.7,54.7,巽,辛,morning,False,lower
0723-09-29,246.89,66.89,,,morning,False,lower
0723-09-30,259.08,79.08,艮,丙,morning,False,lower
0723-10-01,271.27,91.27,艮,丙,morning,False,lower
0723-10-02,283.47,103.47,艮,丙,morning,False,lower
0723-10-03,295.66,115.66,,,morning,False,lower
0723-10-04,307.85,127.85,,,morning,False,lower
0723-10-05,320.04,140.04,坤,乙,morning,False,lower
0723-10-06,332.23,152.23,坤,乙,morning,False,lower
0723-10-07,344.42,164.42,坤,乙,morning,False,lower
0723-10-08,356.61,176.61,,,none,True,lower
0723-10-09,8.8,-171.2,,,none,True,upper
0723-10-10,20.99,-159.01,震,庚,evening,False,upper
0723-10-11,33.18,-146.82,震,庚,evening,False,upper
0723-10-12,45.37,-134.63,,,evening,False,upper
0723-10-13,57.56,-122.44,,,evening,False,upper
0723-10-14,69.75,-110.25,,,evening,False,upper
0723-10-15,81.94,-98.06,兑,丁,evening,False,upper
0723-10-16,94.14,-85.86,兑,丁,evening,False,upper
0723-10-17,106.33,-73.67,,,evening,False,upper
0723-10-18,118.52,-61.48,,,evening,False,upper
0723-10-19,130.71,-49.29,,,evening,False,upper
0723-10-20,142.9,-37.1,,,evening,False,upper
0723-10-21,155.09,-24.91,,,evening,False,upper
0723-10-22,167.28,-12.72,乾,甲,evening,True,upper
0723-10-23,179.47,-0.53,乾,甲,both,True,upper
0723-10-24,191.66,11.66,乾,甲,morning,True,lower
0723-10-25,203.85,23.85,,,morning,False,lower
0723-10-26,216.04,36.04,巽,辛,morning,False,lower
0723-10-27,228.23,48.23,巽,辛,morning,False,lower
0723-10-28,240.42,60.42,巽,辛,morning,False,lower
0723-10-29,252.62,72.62,,,morning,False,lower
0723-10-30,264.81,84.81,艮,丙,morning,False,lower
0723-10-31,277.0,97.0,艮,丙,morning,False,lower
0723-11-01,289.19,109.19,,,morning,False,lower
0723-11-02,301.38,121.38,,,morning,False,lower
0723-11-03,313.57,133.57,,,morning,False,lower
0723-11-04,325.76,145.76,坤,乙,morning,False,lower
0723-11-05,337.95,157.95,坤,乙,morning,False,lower
0723-11-06,350.14,170.14,,,none,True,lower
0723-11-07,2.33,-177.67,,,none,True,upper
0723-11-08,14.52,-165.48,,,evening,True,upper
0723-11-09,26.71,-153.29,震,庚,evening,False,upper
0723-11-10,38.9,-141.1,震,庚,evening,False,upper
0723-11-11,51.1,-128.9,,,evening,False,upper
0723-11-12,63.29,-116.71,,,evening,False,upper
0723-11-13,75.48,-104.52,兑,丁,evening,False,upper
0723-11-14,87.67,-92.33,兑,丁,evening,False,upper
0723-11-15,99.86,-80.14,兑,丁,evening,False,upper
0723-11-16,112.05,-67.95,,,evening,False,upper
0723-11-17,124.24,-55.76,,,evening,False,upper
0723-11-18,136.43,-43.57,,,evening,False,upper
0723-11-19,148.62,-31.38,,,evening,False,upper
0723-11-20,160.81,-19.19,,,evening,False,upper
0723-11-21,173.0,-7.0,乾,甲,both,True,upper
0723-11-22,185.19,5.19,乾,甲,both,True,lower
0723-11-23,197.38,17.38,,,morning,False,lower
0723-11-24,209.57,29.57,,,morning,False,lower
0723-11-25,221.77,41.77,巽,辛,morning,False,lower
0723-11-26,233.96,53.96,巽,辛,morning,False,lower
0723-11-27,246.15,66.15,,,morning,False,lower
0723-11-28,258.34,78.34,艮,丙,morning,False,lower
0723-11-29,270.53,90.53,艮,丙,morning,False,lower
0723-11-30,282.72,102.72,艮,丙,morning,False,lower
0723-12-01,294.91,114.91,,,morning,False,lower
0723-12-02,307.1,127.1,,,morning,False,lower
0723-12-03,319.29,139.29,坤,乙,morning,False,lower
0723-12-04,331.48,151.48,坤,乙,morning,False,lower
0723-12-05,343.67,163.67,坤,乙,morning,False,lower
0723-12-06,355.86,175.86,,,none,True,lower
0723-12-07,8.05,-171.95,,,none,True,upper
0723-12-08,20.25,-159.75,震,庚,evening,False,upper
0723-12-09,32.44,-147.56,震,庚,evening,False,upper
0723-12-10,44.63,-135.37,震,庚,evening,False,upper
0723-12-11,56.82,-123.18,,,evening,False,upper
0723-12-12,69.01,-110.99,,,evening,False,upper
0723-12-13,81.2,-98.8,兑,丁,evening,False,upper
0723-12-14,93.39,-86.61,兑,丁,evening,False,upper
0723-12-15,105.58,-74.42,,,evening,False,upper
0723-12-16,117.77,-62.23,,,evening,False,upper
0723-12-17,129.96,-50.04,,,evening,False,upper
0723-12-18,142.15,-37.85,,,evening,False,upper
0723-12-19,154.34,-25.66,,,evening,False,upper
0723-12-20,166.53,-13.47,乾,甲,evening,True,upper
0723-12-21,178.73,-1.27,乾,甲,both,True,upper
0723-12-22,190.92,10.92,乾,甲,morning,True,lower
0723-12-23,203.11,23.11,,,morning,False,lower
0723-12-24,215.3,35.3,巽,辛,morning,False,lower
0723-12-25,227.49,47.49,巽,辛,morning,False,lower
0723-12-26,239.68,59.68,巽,辛,morning,False,lower
0723-12-27,251.87,71.87,,,morning,False,lower
0723-12-28,264.06,84.06,艮,丙,morning,False,lower
0723-12-29,276.25,96.25,艮,丙,morning,False,lower
0723-12-30,288.44,108.44,,,morning,False,lower
0723-12-31,300.63,120.63,,,morning,False,lower
0724-01-01,312.82,132.82,,,morning,False,lower
0724-01-02,325.01,145.01,坤,乙,morning,False,lower
0724-01-03,337.2,157.2,坤,乙,morning,False,lower
0724-01-04,349.4,169.4,,,morning,True,lower
0724-01-05,1.59,-178.41,,,none,True,upper
0724-01-06,13.78,-166.22,,,evening,True,upper
0724-01-07,25.97,-154.03,震,庚,evening,False,upper
0724-01-08,38.16,-141.84,震,庚,evening,False,upper
0724-01-09,50.35,-129.65,,,evening,False,upper
0724-01-10,62.54,-117.46,,,evening,False,upper
0724-01-11,74.73,-105.27,,,evening,False,upper
0724-01-12,86.92,-93.08,兑,丁,evening,False,upper
0724-01-13,99.11,-80.89,兑,丁,evening,False,upper
0724-01-14,111.3,-68.7,,,evening,False,upper
0724-01-15,123.49,-56.51,,,evening,False,upper
0724-01-16,135.68,-44.32,,,evening,False,upper
0724-01-17,147.88,-32.12,,,evening,False,upper
0724-01-18,160.07,-19.93,,,evening,False,upper
0724-01-19,172.26,-7.74,乾,甲,both,True,upper
0724-01-20,184.45,4.45,乾,甲,both,True,lower
0724-01-21,196.64,16.64,,,morning,False,lower
0724-01-22,208.83,28.83,,,morning,False,lower
0724-01-23,221.02,41.02,巽,辛,morning,False,lower
0724-01-24,233.21,53.21,巽,辛,morning,False,lower
0724-01-25,245.4,65.4,,,morning,False,lower
0724-01-26,257.59,77.59,艮,丙,morning,False,lower
0724-01-27,269.78,89.78,艮,丙,morning,False,lower
0724-01-28,281.97,101.97,艮,丙,morning,False,lower
0724-01-29,294.16,114.16,,,morning,False,lower
0724-01-30,306.36,126.36,,,morning,False,lower
0724-01-31,318.55,138.55,坤,乙,morning,False,lower
0724-02-01,330.74,150.74,坤,乙,morning,False,lower
0724-02-02,342.93,162.93,坤,乙,morning,False,lower
0724-02-03,355.12,175.12,,,none,True,lower
0724-02-04,7.31,-172.69,,,none,True,upper
0724-02-05,19.5,-160.5,震,庚,evening,False,upper
0724-02-06,31.69,-148.31,震,庚,evening,False,upper
0724-02-07,43.88,-136.12,震,庚,evening,False,upper
0724-02-08,56.07,-123.93,,,evening,False,upper
0724-02-09,68.26,-111.74,,,evening,False,upper
0724-02-10,80.45,-99.55,兑,丁,evening,False,upper
0724-02-11,92.64,-87.36,兑,丁,evening,False,upper
0724-02-12,104.83,-75.17,兑,丁,evening,False,upper
0724-02-13,117.03,-62.97,,,evening,False,upper
0724-02-14,129.22,-50.78,,,evening,False,upper
0724-02-15,141.41,-38.59,,,evening,False,upper
0724-02-16,153.6,-26.4,,,evening,False,upper
0724-02-17,165.79,-14.21,乾,甲,evening,True,upper
0724-02-18,177.98,-2.02,乾,甲,both,True,upper
0724-02-19,190.17,10.17,乾,甲,morning,True,lower
0724-02-20,202.36,22.36,,,morning,False,lower
0724-02-21,214.55,34.55,,,morning,False,lower
0724-02-22,226.74,46.74,巽,辛,morning,False,lower
0724-02-23,238.93,58.93,巽,辛,morning,False,lower
0724-02-24,251.12,71.12,,,morning,False,lower
0724-02-25,263.31,83.31,艮,丙,morning,False,lower
0724-02-26,275.51,95.51,艮,丙,morning,False,lower
0724-02-27,287.7,107.7,,,morning,False,lower
0724-02-28,299.89,119.89,,,morning,False,lower
0724-02-29,312.08,132.08,,,morning,False,lower
0724-03-01,324.27,144.27,坤,乙,morning,False,lower
0724-03-02,336.46,156.46,坤,乙,morning,False,lower
0724-03-03,348.65,168.65,,,morning,True,lower
0724-03-04,0.84,-179.16,,,none,True,upper
0724-03-05,13.03,-166.97,,,evening,True,upper
0724-03-06,25.22,-154.78,震,庚,evening,False,upper
0724-03-07,37.41,-142.59,震,庚,evening,False,upper
0724-03-08,49.6,-130.4,,,evening,False,upper
0724-03-09,61.79,-118.21,,,evening,False,upper
0724-03-10,73.99,-106.01,,,evening,False,upper
0724-03-11,86.18,-93.82,兑,丁,evening,False,upper
0724-03-12,98.37,-81.63,兑,丁,evening,False,upper
0724-03-13,110.56,-69.44,,,evening,False,upper
0724-03-14,122.75,-57.25,,,evening,False,upper
0724-03-15,134.94,-45.06,,,evening,False,upper
0724-03-16,147.13,-32.87,,,evening,False,upper
0724-03-17,159.32,-20.68,,,evening,False,upper
0724-03-18,171.51,-8.49,乾,甲,both,True,upper
0724-03-19,183.7,3.7,乾,甲,both,True,lower
0724-03-20,195.89,15.89,,,morning,False,lower
0724-03-21,208.08,28.08,,,morning,False,lower
0724-03-22,220.27,40.27,巽,辛,morning,False,lower
0724-03-23,232.46,52.46,巽,辛,morning,False,lower
0724-03-24,244.66,64.66,巽,辛,morning,False,lower
0724-03-25,256.85,76.85,艮,丙,morning,False,lower
0724-03-26,269.04,89.04,艮,丙,morning,False,lower
0724-03-27,281.23,101.23,艮,丙,morning,False,lower
0724-03-28,293.42,113.42,,,morning,False,lower
0724-03-29,305.61,125.61,,,morning,False,lower
0724-03-30,317.8,137.8,坤,乙,morning,False,lower
0724-03-31,329.99,149.99,坤,乙,morning,False,lower
0724-04-01,342.18,162.18,坤,乙,morning,False,lower
0724-04-02,354.37,174.37,,,none,True,lower
0724-04-03,6.56,-173.44,,,none,True,upper
0724-04-04,18.75,-161.25,震,庚,evening,False,upper
0724-04-05,30.94,-149.06,震,庚,evening,False,upper
0724-04-06,43.14,-136.86,震,庚,evening,False,upper
0724-04-07,55.33,-124.67,,,evening,False,upper
0724-04-08,67.52,-112.48,,,evening,False,upper
0724-04-09,79.71,-100.29,兑,丁,evening,False,upper
0724-04-10,91.9,-88.1,兑,丁,evening,False,upper
0724-04-11,104.09,-75.91,兑,丁,evening,False,upper
0724-04-12,116.28,-63.72,,,evening,False,upper
0724-04-13,128.47,-51.53,,,evening,False,upper
0724-04-14,140.66,-39.34,,,evening,False,upper
0724-04-15,152.85,-27.15,,,evening,False,upper
0724-04-16,165.04,-14.96,乾,甲,evening,True,upper
0724-04-17,177.23,-2.77,乾,甲,both,True,upper
0724-04-18,189.42,9.42,乾,甲,both,True,lower
0724-04-19,201.62,21.62,,,morning,False,lower
0724-04-20,213.81,33.81,,,morning,False,lower
0724-04-21,226.0,46.0,巽,辛,morning,False,lower
0724-04-22,238.19,58.19,巽,辛,morning,False,lower
0724-04-23,250.38,70.38,,,morning,False,lower
0724-04-24,262.57,82.57,艮,丙,morning,False,lower
0724-04-25,274.76,94.76,艮,丙,morning,False,lower
0724-04-26,286.95,106.95,,,morning,False,lower
0724-04-27,299.14,119.14,,,morning,False,lower
0724-04-28,311.33,131.33,,,morning,False,lower
0724-04-29,323.52,143.52,坤,乙,morning,False,lower
0724-04-30,335.71,155.71,坤,乙,morning,False,lower
0724-05-01,347.9,167.9,,,morning,True,lower
0724-05-02,0.1,-179.9,,,none,True,upper
0724-05-03,12.29,-167.71,,,evening,True,upper
0724-05-04,24.48,-155.52,震,庚,evening,False,upper
0724-05-05,36.67,-143.33,震,庚,evening,False,upper
0724-05-06,48.86,-131.14,,,evening,False,upper
0724-05-07,61.05,-118.95,,,evening,False,upper
0724-05-08,73.24,-106.76,,,evening,False,upper
0724-05-09,85.43,-94.57,兑,丁,evening,False,upper
0724-05-10,97.62,-82.38,兑,丁,evening,False,upper
0724-05-11,109.81,-70.19,,,evening,False,upper
0724-05-12,122.0,-58.0,,,evening,False,upper
0724-05-13,134.19,-45.81,,,evening,False,upper
0724-05-14,146.38,-33.62,,,evening,False,upper
0724-05-15,158.57,-21.43,,,evening,False,upper
0724-05-16,170.77,-9.23,乾,甲,both,True,upper
0724-05-17,182.96,2.96,乾,甲,both,True,lower
0724-05-18,195.15,15.15,,,morning,False,lower
0724-05-19,207.34,27.34,,,morning,False,lower
0724-05-20,219.53,39.53,巽,辛,morning,False,lower
0724-05-21,231.72,51.72,巽,辛,morning,False,lower
0724-05-22,243.91,63.91,巽,辛,morning,False,lower
0724-05-23,256.1,76.1,艮,丙,morning,False,lower
0724-05-24,268.29,88.29,艮,丙,morning,False,lower
0724-05-25,280.48,100.48,艮,丙,morning,False,lower
0724-05-26,292.67,112.67,,,morning,False,lower
0724-05-27,304.86,124.86,,,morning,False,lower
0724-05-28,317.05,137.05,坤,乙,morning,False,lower
0724-05-29,329.25,149.25,坤,乙,morning,False,lower
0724-05-30,341.44,161.44,坤,乙,morning,False,lower
0724-05-31,353.63,173.63,,,none,True,lower
0724-06-01,5.82,-174.18,,,none,True,upper
0724-06-02,18.01,-161.99,震,庚,evening,False,upper
0724-06-03,30.2,-149.8,震,庚,evening,False,upper
0724-06-04,42.39,-137.61,震,庚,evening,False,upper
0724-06-05,54.58,-125.42,,,evening,False,upper
0724-06-06,66.77,-113.23,,,evening,False,upper
0724-06-07,78.96,-101.04,兑,丁,evening,False,upper
0724-06-08,91.15,-88.85,兑,丁,evening,False,upper
0724-06-09,103.34,-76.66,兑,丁,evening,False,upper
0724-06-10,115.53,-64.47,,,evening,False,upper
0724-06-11,127.73,-52.27,,,evening,False,upper
0724-06-12,139.92,-40.08,,,evening,False,upper
0724-06-13,152.11,-27.89,,,evening,False,upper
0724-06-14,164.3,-15.7,,,evening,False,upper
0724-06-15,176.49,-3.51,乾,甲,both,True,upper
0724-06-16,188.68,8.68,乾,甲,both,True,lower
0724-06-17,200.87,20.87,,,morning,False,lower
0724-06-18,213.06,33.06,,,morning,False,lower
0724-06-19,225.25,45.25,巽,辛,morning,False,lower
0724-06-20,237.44,57.44,巽,辛,morning,False,lower
0724-06-21,249.63,69.63,,,morning,False,lower
0724-06-22,261.82,81.82,艮,丙,morning,False,lower
0724-06-23,274.01,94.01,艮,丙,morning,False,lower
0724-06-24,286.2,106.2,,,morning,False,lower
0724-06-25,298.4,118.4,,,morning,False,lower
0724-06-26,310.59,130.59,,,morning,False,lower
0724-06-27,322.78,142.78,坤,乙,morning,False,lower
0724-06-28,334.97,154.97,坤,乙,morning,False,lower
0724-06-29,347.16,167.16,,,morning,True,lower
0724-06-30,359.35,179.35,,,none,True,lower
0724-07-01,11.54,-168.46,,,evening,True,upper
0724-07-02,23.73,-156.27,震,庚,evening,False,upper
0724-07-03,35.92,-144.08,震,庚,evening,False,upper
0724-07-04,48.11,-131.89,,,evening,False,upper
0724-07-05,60.3,-119.7,,,evening,False,upper
0724-07-06,72.49,-107.51,,,evening,False,upper
0724-07-07,84.68,-95.32,兑,丁,evening,False,upper
0724-07-08,96.88,-83.12,兑,丁,evening,False,upper
0724-07-09,109.07,-70.93,,,evening,False,upper
0724-07-10,121.26,-58.74,,,evening,False,upper
0724-07-11,133.45,-46.55,,,evening,False,upper
0724-07-12,145.64,-34.36,,,evening,False,upper
0724-07-13,157.83,-22.17,,,evening,False,upper
0724-07-14,170.02,-9.98,乾,甲,both,True,upper
0724-07-15,182.21,2.21,乾,甲,both,True,lower
0724-07-16,194.4,14.4,乾,甲,morning,True,lower
0724-07-17,206.59,26.59,,,morning,False,lower
0724-07-18,218.78,38.78,巽,辛,morning,False,lower
0724-07-19,230.97,50.97,巽,辛,morning,False,lower
0724-07-20,243.16,63.16,巽,辛,morning,False,lower
0724-07-21,255.36,75.36,艮,丙,morning,False,lower
0724-07-22,267.55,87.55,艮,丙,morning,False,lower
0724-07-23,279.74,99.74,艮,丙,morning,False,lower
0724-07-24,291.93,111.93,,,morning,False,lower
0724-07-25,304.12,124.12,,,morning,False,lower
0724-07-26,316.31,136.31,坤,乙,morning,False,lower
0724-07-27,328.5,148.5,坤,乙,morning,False,lower
0724-07-28,340.69,160.69,坤,乙,morning,False,lower
0724-07-29,352.88,172.88,,,none,True,lower
0724-07-30,5.07,-174.93,,,none,True,upper
0724-07-31,17.26,-162.74,震,庚,evening,False,upper
0724-08-01,29.45,-150.55,震,庚,evening,False,upper
0724-08-02,41.64,-138.36,震,庚,evening,False,upper
0724-08-03,53.83,-126.17,,,evening,False,upper
0724-08-04,66.03,-113.97,,,evening,False,upper
0724-08-05,78.22,-101.78,兑,丁,evening,False,upper
0724-08-06,90.41,-89.59,兑,丁,evening,False,upper
0724-08-07,102.6,-77.4,兑,丁,evening,False,upper
0724-08-08,114.79,-65.21,,,evening,False,upper
0724-08-09,126.98,-53.02,,,evening,False,upper
0724-08-10,139.17,-40.83,,,evening,False,upper
0724-08-11,151.36,-28.64,,,evening,False,upper
0724-08-12,163.55,-16.45,,,evening,False,upper
0724-08-13,175.74,-4.26,乾,甲,both,True,upper
0724-08-14,187.93,7.93,乾,甲,both,True,lower
0724-08-15,200.12,20.12,,,morning,False,lower
0724-08-16,212.31,32.31,,,morning,False,lower
0724-08-17,224.51,44.51,巽,辛,morning,False,lower
0724-08-18,236.7,56.7,巽,辛,morning,False,lower
0724-08-19,248.89,68.89,,,morning,False,lower
0724-08-20,261.08,81.08,艮,丙,morning,False,lower
0724-08-21,273.27,93.27,艮,丙,morning,False,lower
0724-08-22,285.46,105.46,,,morning,False,lower
0724-08-23,297.65,117.65,,,morning,False,lower
0724-08-24,309.84,129.84,,,morning,False,lower
0724-08-25,322.03,142.03,坤,乙,morning,False,lower
0724-08-26,334.22,154.22,坤,乙,morning,False,lower
0724-08-27,346.41,166.41,,,morning,True,lower
0724-08-28,358.6,178.6,,,none,True,lower
0724-08-29,10.79,-169.21,,,evening,True,upper
0724-08-30,22.99,-157.01,震,庚,evening,False,upper
0724-08-31,35.18,-144.82,震,庚,evening,False,upper
0724-09-01,47.37,-132.63,,,evening,False,upper
0724-09-02,59.56,-120.44,,,evening,False,upper
0724-09-03,71.75,-108.25,,,evening,False,upper
0724-09-04,83.94,-96.06,兑,丁,evening,False,upper
0724-09-05,96.13,-83.87,兑,丁,evening,False,upper
0724-09-06,108.32,-71.68,,,evening,False,upper
0724-09-07,120.51,-59.49,,,evening,False,upper
0724-09-08,132.7,-47.3,,,evening,False,upper
0724-09-09,144.89,-35.11,,,evening,False,upper
0724-09-10,157.08,-22.92,,,evening,False,upper
0724-09-11,169.27,-10.73,乾,甲,evening,True,upper
0724-09-12,181.46,1.46,乾,甲,both,True,lower
0724-09-13,193.66,13.66,乾,甲,morning,True,lower
0724-09-14,205.85,25.85,,,morning,False,lower
0724-09-15,218.04,38.04,巽,辛,morning,False,lower
0724-09-16,230.23,50.23,巽,辛,morning,False,lower
0724-09-17,242.42,62.42,巽,辛,morning,False,lower
0724-09-18,254.61,74.61,,,morning,False,lower
0724-09-19,266.8,86.8,艮,丙,morning,False,lower
0724-09-20,278.99,98.99,艮,丙,morning,False,lower
0724-09-21,291.18,111.18,,,morning,False,lower
0724-09-22,303.37,123.37,,,morning,False,lower
0724-09-23,315.56,135.56,坤,乙,morning,False,lower
0724-09-24,327.75,147.75,坤,乙,morning,False,lower
0724-09-25,339.94,159.94,坤,乙,morning,False,lower
0724-09-26,352.14,172.14,,,none,True,lower
0724-09-27,4.33,-175.67,,,none,True,upper
0724-09-28,16.52,-163.48,震,庚,evening,False,upper
0724-09-29,28.71,-151.29,震,庚,evening,False,upper
0724-09-30,40.9,-139.1,震,庚,evening,False,upper
0724-10-01,53.09,-126.91,,,evening,False,upper
0724-10-02,65.28,-114.72,,,evening,False,upper
0724-10-03,77.47,-102.53,兑,丁,evening,False,upper
0724-10-04,89.66,-90.34,兑,丁,evening,False,upper
0724-10-05,101.85,-78.15,兑,丁,evening,False,upper
0724-10-06,114.04,-65.96,,,evening,False,upper
0724-10-07,126.23,-53.77,,,evening,False,upper
0724-10-08,138.42,-41.58,,,evening,False,upper
0724-10-09,150.62,-29.38,,,evening,False,upper
0724-10-10,162.81,-17.19,,,evening,False,upper
0724-10-11,175.0,-5.0,乾,甲,both,True,upper
0724-10-12,187.19,7.19,乾,甲,both,True,lower
0724-10-13,199.38,19.38,,,morning,False,lower
0724-10-14,211.57,31.57,,,morning,False,lower
0724-10-15,223.76,43.76,巽,辛,morning,False,lower
0724-10-16,235.95,55.95,巽,辛,morning,False,lower
0724-10-17,248.14,68.14,,,morning,False,lower
0724-10-18,260.33,80.33,艮,丙,morning,False,lower
0724-10-19,272.52,92.52,艮,丙,morning,False,lower
0724-10-20,284.71,104.71,艮,丙,morning,False,lower
0724-10-21,296.9,116.9,,,morning,False,lower
0724-10-22,309.09,129.09,,,morning,False,lower
0724-10-23,321.29,141.29,坤,乙,morning,False,lower
0724-10-24,333.48,153.48,坤,乙,morning,False,lower
0724-10-25,345.67,165.67,,,morning,True,lower
0724-10-26,357.86,177.86,,,none,True,lower
0724-10-27,10.05,-169.95,,,evening,True,upper
0724-10-28,22.24,-157.76,震,庚,evening,False,upper
0724-10-29,34.43,-145.57,震,庚,evening,False,upper
0724-10-30,46.62,-133.38,,,evening,False,upper
0724-10-31,58.81,-121.19,,,evening,False,upper
0724-11-01,71.0,-109.0,,,evening,False,upper
0724-11-02,83.19,-96.81,兑,丁,evening,False,upper
0724-11-03,95.38,-84.62,兑,丁,evening,False,upper
0724-11-04,107.57,-72.43,,,evening,False,upper
0724-11-05,119.77,-60.23,,,evening,False,upper
0724-11-06,131.96,-48.04,,,evening,False,upper
0724-11-07,144.15,-35.85,,,evening,False,upper
0724-11-08,156.34,-23.66,,,evening,False,upper
0724-11-09,168.53,-11.47,乾,甲,evening,True,upper
0724-11-10,180.72,0.72,乾,甲,both,True,lower
0724-11-11,192.91,12.91,乾,甲,morning,True,lower
0724-11-12,205.1,25.1,,,morning,False,lower
0724-11-13,217.29,37.29,巽,辛,morning,False,lower
0724-11-14,229.48,49.48,巽,辛,morning,False,lower
0724-11-15,241.67,61.67,巽,辛,morning,False,lower
0724-11-16,253.86,73.86,,,morning,False,lower
0724-11-17,266.05,86.05,艮,丙,morning,False,lower
0724-11-18,278.25,98.25,艮,丙,morning,False,lower
0724-11-19,290.44,110.44,,,morning,False,lower
0724-11-20,302.63,122.63,,,morning,False,lower
0724-11-21,314.82,134.82,,,morning,False,lower
0724-11-22,327.01,147.01,坤,乙,morning,False,lower
0724-11-23,339.2,159.2,坤,乙,morning,False,lower
0724-11-24,351.39,171.39,,,none,True,lower
0724-11-25,3.58,-176.42,,,none,True,upper
0724-11-26,15.77,-164.23,震,庚,evening,False,upper
0724-11-27,27.96,-152.04,震,庚,evening,False,upper
0724-11-28,40.15,-139.85,震,庚,evening,False,upper
0724-11-29,52.34,-127.66,,,evening,False,upper
0724-11-30,64.53,-115.47,,,evening,False,upper
0724-12-01,76.72,-103.28,兑,丁,evening,False,upper
0724-12-02,88.92,-91.08,兑,丁,evening,False,upper
0724-12-03,101.11,-78.89,兑,丁,evening,False,upper
